,VideoID,Comment
1696,qs2QcycggWU,"Man.

We oughta buy these things so easily not knowing the complexity of which they were made.
Thanks. 28mins was all worth it. 

GEEZZZZ"
1697,qs2QcycggWU,Max innovation...thanks  elon
1698,qs2QcycggWU,Loved the video and love the channel!!!
1699,qs2QcycggWU,"12 Megahertz affects Hearing in humans and causes an imbalance of Amino Acids in neurotransmitters of the human brain; A decrease in the concentration of a limiting amino acid in specific regions of the brain is followed by behavioral effects, especially a decrease in feed intake (Gietzen, 1993)."
1700,qs2QcycggWU,Mind blowing! Too much for my brain to handle.
1701,qs2QcycggWU,"What's going to happen when 100 different companies all want 10,000+ satellites up in space? We'll need the satellites to be treated like a utility, where competitors have to share them so that we're not just clogging up space with redundant satellites."
1702,qs2QcycggWU,"Elon musk is a fraud, with dictator narcissistic behavior. He is just another Elizabeth Holmes"
1703,qs2QcycggWU,"Wow, a old thing with new faster signals that can track, follow and control people even more. Idiots"
1704,qs2QcycggWU,just three words YOU ARE LEGEND ❤
1705,qs2QcycggWU,"Excellent, but the brilliant sponsor section praising elon musk probably didn't age terribly well..."
1706,qs2QcycggWU,"Stunning graphics, and a surprisingly clear explanation for such a complicated topic. Thank you!

I'm confused how info is reliably transmitted via phase shift. Iiuc, phase shift is relative ie if I'm sending a continuous signal and you pick it up midstream, you couldn't determine the phase shift, could you? Seems like the phase shift info is only apparent at the moment one symbol switches to another so if there's any hiccup at that point in time, some info would be lost. Maybe the phase is compared against a super accurate clock?"
1707,qs2QcycggWU,"does doppler affect how the signals are processed? I imagine the waves reaching the satellite are shifted when it is approaching or leaving the field of view of the antennas right? Also, what are the main differences between the circular and rectangular versions of the dishes?"
1708,qs2QcycggWU,"What an amazing explainer. Thank you for this video. Great explainer, amazing graphic animation, brilliant educational content overall. So impressed. You’ve earned a follower. Keep up the good work mate. Cheers."
1709,qs2QcycggWU,I wish I could join this channel one day
1710,qs2QcycggWU,Love it♥
1711,qs2QcycggWU,thank you for this
1712,qs2QcycggWU,how does it work? well first they convince you that musk is a genius then they sucker you into dropping 2 grand to buy THEIR equipment so they can lock you into needing them and give you substandard connection and speed... any questions?
1713,qs2QcycggWU,"Yeah this is insane, please make more!"
1714,qs2QcycggWU,Awesome video
1715,qs2QcycggWU,We are understanding high complex technology in a very simple language. Thanks for sharing this informational video for everyone.
1716,qs2QcycggWU,Just want to know how much they charge
1717,qs2QcycggWU,"Last I remember, the service cost $100 USD/month and the equipment was a 1-time payment of around $400-$500."
1718,qs2QcycggWU,"Quick question, however, the Starlink DOES move throughout the day and time. You stated it is only moved at setup but that is not true. Why?"
1719,qs2QcycggWU,Worth it
1720,qs2QcycggWU,This is astonishing
1721,qs2QcycggWU,"awsomne! liek  iknow its always crazy when you put it in perspective, and we take it for granteds, but its such a large part of my education and its sooooooooooooooo insanely amazing i love it hah"
1722,qs2QcycggWU,"white man got brains, how did they think of such and came up with such stuff"
1723,qs2QcycggWU,Well done
1724,qs2QcycggWU,This video is sick
1725,qs2QcycggWU,Can’t say how much we appreciate the quality of these videos ! Keep up . Great respect !
1726,qs2QcycggWU,"It's been a while the days of 2.5Gcollular and first get WiFi when I learned the core concepts here as an engineer implementing this stuff, so I was super excited at how much you've just caught me up on current concepts like beam forming   and 64QAM in under 30 minutes using an incredibly  well explained approach (simplifying where helpful without omitting important information). My quickest subscribe ever! Amazing work. Thanks👍🏼"
1727,qs2QcycggWU,Elegantly explained. Thanks. Watching just once is enough if you have understanding of underlying subjects.
1728,qs2QcycggWU,Yikes this is futurist. Just like when I watched my first CGI video..
1729,qs2QcycggWU,The unreal detail and sheer effort that this took to create doesn't go unnoticed. Thank you.
1730,qs2QcycggWU,interesting!
1731,qs2QcycggWU,Stunning. Absolutely stunning.
1732,qs2QcycggWU,"so to summarize, it's magic! no seriously, amazing technology and fantastic description"
1733,qs2QcycggWU,Well done
1734,qs2QcycggWU,pray for world peace 🕊🕊🌎🌎✌✌✌✌☮☮
1735,qs2QcycggWU,"Very nice explanation, love your videos, keep up the good work"
1736,qs2QcycggWU,The best content creators on this platform
1737,qs2QcycggWU,wow...never ever thought anyone could explain such complexity by animation to such degree of simplify understanding. really awsome work and effort ! you folks can probly explain justa bout anything to a common person.
1738,qs2QcycggWU,Absolutely great animation
1739,qs2QcycggWU,"I understand how it work.
But i dont understand how they can send Gigabyte or terabyte of data per second with that thing."
1740,qs2QcycggWU,great video!
1741,qs2QcycggWU,WOOOOW amazing video thankx
1742,qs2QcycggWU,Love your videos! You are teaching everything the way I Learn!
1743,qs2QcycggWU,"Thank you for a really good video lesson.  I learnt a lot and appreciate all the great efforts made into creating it.   I will refer to this video in my future lectures for communication engineers.  

May I humbly suggest one improvement.  Your TV satellite graphic animation seems erratic.  They should circle the earth in a geosynchronous manner, i.e., the angular rotation speed of the satellite is exactly the same as the earth rotation so that at any point on earth, we can find the geostationary satellite at a fixed angle.  Some correction in the animation will help viewers understand better."
1744,qs2QcycggWU,This is the best channel for education and visualization of current technology. Keep up the great work
1745,qs2QcycggWU,Not very well.
1746,qs2QcycggWU,"1st video from this Channel, definitely Loved.they take their time to explain how Startlink work rather than finishing it in 7 or 8 minutes also they Taught many small concepts from base within seconds to understand next process also animations of everything are just awesome like phase difference, wave front and Wave interference and Amplitude and Phrase Modulation, topics that never understand from ncert which your animations explained so easily under 5 to 10 seconds.
Loved it❤.
Definitely going to explore your channel after writing this comment.
3 Nov 2023. 12:50am.
At Pune Room."
1747,qs2QcycggWU,Thiss is inferior to land based Wi Fi.
1748,qs2QcycggWU,"It is, but if you're in the middle of nowhere with no viable wired internet solution, its better than nothing at all."
1749,qs2QcycggWU,Евала!
1750,qs2QcycggWU,"This is mind blowing, thank you Branch Education"
1751,qs2QcycggWU,"No. Kilometres, aluminium, polarisation, focus, maths, visualised, favourite, centimetres."
1752,qs2QcycggWU,"This video is incredible! Really enjoy the animation's way of explaining sophisticated knowledge like how the phased array of antennae works! I took a lot of notes with the screenshots, learning has never been so vivid!"
1753,qs2QcycggWU,Thanks!
1754,qs2QcycggWU,they are future of us
1755,qs2QcycggWU,"When really smart people explain something complicated, it feels like even you as noob can do it. Great video!!!
I would love to see some more videos on wireless communication."
1756,qs2QcycggWU,"Thanks so much for this wonderful educative videos.. they are so mind-blowing..
Please do more."
1757,qs2QcycggWU,"Could not afford, not to subscribe after watching this...😂
Premium content, delivered in a top class fashion...🤌🏾
Hats off to the team creating all this content...munopedza masports!!"
1758,qs2QcycggWU,Great information
1759,qs2QcycggWU,"Great explanation, thank you very much!!!"
1760,qs2QcycggWU,"Seemed like a paid Ad for Starlink.. It was informative, but there was very little of this video that was specifically related to starlink, and the whole dish thingy is technology used by all communication satellites.."
1761,qs2QcycggWU,"Wow, what a great video! I am extremely thankful to the creators for making it! People like you truly make the world better. Thank you, Thank you, Thank you!"
1762,qs2QcycggWU,Simple you are awesome
1763,qs2QcycggWU,I am sure Elon musk himself didn't understand it as you do. All of your videos are priceless thank you very much 🙏
1764,qs2QcycggWU,Keep Going!
1765,qs2QcycggWU,wow! amazing video! please do more.
1766,qs2QcycggWU,Don’t believe this guy….. we’ve have been using Starlink for a year and it’s fucking awesome.
1767,qs2QcycggWU,English cannabis subtitles😂
1768,qs2QcycggWU,"I am reaching here, its on the edge of my ability to understand, ELON MUSK is a genius"
1769,qs2QcycggWU,"soooooo amazing  ,very cool  😍"
1770,qs2QcycggWU,Awesome explanation 😮
1771,qs2QcycggWU,Awesome ❤
1772,qs2QcycggWU,👍👍👍👍👍👍👍👍
1773,qs2QcycggWU,I give this video an A+. Now I know how Navy Aegis warship radars work. Thankyou!
1774,qs2QcycggWU,#lies
1775,qs2QcycggWU,"What a brilliant idea to provide internet world wide anytime anywhere. However, i wonder would it be the down link beams intense that comes from the satellite harmful form human due to its vertical direction unlike the earth microwave dishes that are horizontal pointed on the BTS? 
Who will be responsible if the world got effected with cancers diseases as a result of this technology ????"
1776,qs2QcycggWU,"i thought phase was used to steer the beam to follow the satellite, so how can it also be modulated to trasmit the signal?"
1777,qs2QcycggWU,wow!
1778,qs2QcycggWU,Thankyou for this wonderful thought provoking video regarding starlink .
1779,qs2QcycggWU,Thats bull
1780,qs2QcycggWU,Great video. Thank you !
1781,qs2QcycggWU,The scale of this video gave me an existential crisis and the sudden realization of how useless I am compared to some individuals on this planet.
1782,qs2QcycggWU,"How about to made such a great animation and explanation of MRI works? Deep into magnetic, electric, chemical elements, protons and so. Very large ocean of technologies"
1783,qs2QcycggWU,i have seen Startlink and its satelites in a line cross the sky.  Once they are gone and on the other side of the earth what happens to your signal?
1784,qs2QcycggWU,I'm watching this at 2x speed wishing I could watch it at 5x speed.
1785,qs2QcycggWU,"The video is mind blowing good job!!!!!
I have a doubt when you modify the amplitude and phase to send the data does not affect the direction of the signal?"
1786,qs2QcycggWU,"Great video, I started wondering how much work went into making this video, early on. I work in the entertainment field so naturally I thought about it"
1787,qs2QcycggWU,Wow
1788,qs2QcycggWU,wow
1789,qs2QcycggWU,🤯🤯🤯
1790,qs2QcycggWU,what alternatives do exist to Starlink?
1791,qs2QcycggWU,Best Best🎉
1792,qs2QcycggWU,Nice explanation.. Ructc?
1793,qs2QcycggWU,Here's my comment...I love these guys when it came to the math part they said let's move on....LoL
1794,qs2QcycggWU,"@BranchEducation, I observed our Dishy changed its rotation and angle each night while at a beach on the West Coast. It would move from W to NW. I’m presuming this happens because the satellites are outside the 100° window. Does this sound logical?"
1795,qs2QcycggWU,"""Going from positive to negative and back to positive once every 83 pico seconds""...






That sounds similar to my mental health only way faster! :| Lol"
1796,qs2QcycggWU,very helpful
1797,qs2QcycggWU,❤❤❤😅😅😅😅😅😊😊😊🎉🎉🎉
1798,qs2QcycggWU,Great video. A lot of research went into this video
1799,qs2QcycggWU,Genius Engineering
1800,qs2QcycggWU,How incredible! I made a 4x4 phase array in undergrad and that was weeks of headaches and only worked in simulation. I can’t imagine getting something like this off the ground. Your videos are of amazing quality!!
1801,qs2QcycggWU,Such a brilliant Video
1802,qs2QcycggWU,"Sounds complicated ,, Hope the equipment hold up over the years .."
1803,qs2QcycggWU,"Baby TeSla kingDom 😍 love 🤩
💚💚💚💚💚💚🙏💚💚💚💚💚💚
🛸🛸🛸🛸🛸🛸🛸🛸🛸🛸🛸"
1804,qs2QcycggWU,"In the beginning of the video you show a tv satellite orbiting earth, in reality these satellites are geosynchronous or ""parked"" in a specific point above earth.  They orbit the same speed as earth rotates.  The satellite dish on your house simply amplifies the signal it receives from the tv satellite, not nearly as sophisticated as Starlink."
1805,qs2QcycggWU,"I can honestly say that there was not one single descriptive detail regarding the internal components of a starlite sat. at any part within this entire video that I didn’t fully comprehend & understand as to it’s function, purpose or it’s singular definition unto itself. 
 In other words; I am quite obviously & clearly: “f.o.s.” (ull f hit)"
1806,qs2QcycggWU,VERY GOOOOD
1807,qs2QcycggWU,Small nitpick I have: your graphics show the geostationary satellites orbiting opposite to earths rotation which is wrong
1808,qs2QcycggWU,I have a question that is probably beyond the scope of this EXCELLENT video. If phase shifting is used for beam steering how is it also used to encode the six bits in the h.264 codec? Is the phase shift the shift to steer the beam in the signal completely separate from the phase shift of the EM wave (photos?) itself? Forgive my ignorance. Thank you so much.
1809,qs2QcycggWU,Thank you for very detailed explanation.
1810,qs2QcycggWU,Wow
1811,qs2QcycggWU,BFM
1812,qs2QcycggWU,"It is all bullshit, nothing but lies, there is know satellites in space and they are held up by balloons filled with helium, end of story"
1813,qs2QcycggWU,His get rich quick scheme was to grow a cactus farm.
1814,qs2QcycggWU,"What a masterclass!!!! thank you so much, I'm forwarding it to my children."
1815,qs2QcycggWU,"Please watch our video about Starlinks, I’m interested in your opinion, leave a comment, support young artists who raise the problem with satellites with varnish.
 
https://youtu.be/4nkY4a1dM1o?si=CiMGp4_gaca3Parh"
1816,qs2QcycggWU,I wonder how those satellites don't crash into each other while orbiting earth....
1817,qs2QcycggWU,"So, here's a question: You mentioned that each antenna cannot do full-duplex communication (at about the 10:25 mark), so how does it determine when to rx and when to tx?

Thanks for the video. Due to various career choices, I've worked with small subsets of radio theory all at different points of my life, and never really understood how they interacted. This video essentially forced 10 years of life experience to all exist in the same box for me, lol.
Great work!"
1818,qs2QcycggWU,Just wow!!!! Subscribed !!! 👏👏👏👏👏👏
1819,qs2QcycggWU,Very cool to learn about the tech. The visuals were very helpful.
1820,qs2QcycggWU,Dafug 😮❤
1821,qs2QcycggWU,i bet you the military is have lots of fun with this!
1822,qs2QcycggWU,NICE
1823,qs2QcycggWU,I love Dishy McFlatface 😂
1824,qs2QcycggWU,Magic
1825,qs2QcycggWU,Man This free i can't believe 😮 selute your efforts 🫡
1826,qs2QcycggWU,Amazing videos
1827,qs2QcycggWU,I hope there's no need to understand this technology fully to avail the internet service.
1828,qs2QcycggWU,I guess 8 stars
1829,qs2QcycggWU,Can you explain me How antenna patch work ?
1830,qs2QcycggWU,"Bye healthcare. Speaking of scary AI, i absolutely see an exodus of healthcare workers soon because of it...If you only figure out why the doctors not into torture have left pts worldwide. Usually the people not into torture not also into state and authority resources being used on patients and the population in unforgivable ways but you might have to ask those that are into that for you all , in the future."
1831,qs2QcycggWU,I just can't with how complex this is 😪
1832,qs2QcycggWU,excellent thank you!
1833,qs2QcycggWU,Amazing job! This is a very good visualization of how phased array antennas work 📡
1834,qs2QcycggWU,This is incredible explanation. I learn more things from this video. Thank you for this video!
1835,qs2QcycggWU,Well elaborated for everyone to understand
1836,qs2QcycggWU,Интересно! 🎉поздрави от София и България ❤🇧🇬
1837,qs2QcycggWU,I love your video !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
1838,qs2QcycggWU,"It's 2.30 am.
Go to sleep."
1839,qs2QcycggWU,Is there any setback to the earth environment with installation of so many satellite in the sky?
1840,qs2QcycggWU,Awesome
1841,qs2QcycggWU,I am glad I watched.
1842,qs2QcycggWU,That was awesome
1843,qs2QcycggWU,wow great interested..
1844,qs2QcycggWU,The difference between Elon and NASA... NASA is a bunch of straight-heterosexuals.
1845,qs2QcycggWU,Amazing work 👍🏽👏🏽
1846,qs2QcycggWU,This presentation is also crystal clear that Starlink will succeed in its project.👍
1847,qs2QcycggWU,"_Those little details in the animations that make them technically correct are a HUGE aid to correct understanding. Your animations are far beyond just pretty pictures, and it shows! Your videos are amazingly good at helping engage the next h neration of engineers and scheintists that will hopefully fully make some thing far better than Starlink one day. My deep, deep gratitude and admiration for what you do._"
1848,qs2QcycggWU,"Nice video thank you allot for such as, On other hand I've an issue maybe am not full understand, but i'll be grateful if you may help with that. Which is how could this Dishy! How could this technique steering waves to facing starlink satellite and the same time performing a six binary digits groups!? How could that happened without effecting one of them on each other? Where steering processing and producing  symbols(a six binary digits groups) each of them use the signal wave's amplitude and phase."
1849,qs2QcycggWU,If these  people earlier on said they are God we would worship them this is incredible engineering 😮
1850,qs2QcycggWU,Too bad it’s owned by Elon Musk
1851,qs2QcycggWU,I wonder... so much detail available about how this technology works make it easier to hackers get in to it? what do you think? thanks for the vid btw brilliant!
1852,qs2QcycggWU,🤔🥴
1853,qs2QcycggWU,Awesome
1854,qs2QcycggWU,waou
1855,qs2QcycggWU,it works until Putin takes it down.
1856,qs2QcycggWU,"Please try to make a more general video about how internet works. Or make a number of videos explaining in detail each technology associated with internet. Like submarine cables, etc."
1857,qs2QcycggWU,"Amazing video and teachings, just like every other video of yours I've seen! Thanks a lot!"
1858,qs2QcycggWU,Hypocrisy at its finest. I suppose the C02 caused by all of these launches is ok.
1859,qs2QcycggWU,"I like this video so much, hope this comment can help you!"
1860,qs2QcycggWU,Satellites are fake.🤡
1861,qs2QcycggWU,Why are only sinusoidal waves are used in transmission of waves?
1862,qs2QcycggWU,This is most detailed and knowledgeable video I saw since my engineering… made me appreciate in awe the technology we take for granted .ll. Thank you for this great work
1863,qs2QcycggWU,This is mind blowing
1864,qs2QcycggWU,Excellent animations behind the theoretical world of physics.
1865,qs2QcycggWU,Awesome !
1866,qs2QcycggWU,Thank you
1867,qs2QcycggWU,Awosome but what are the effects
1868,qs2QcycggWU,I am impressed with the Starlink technology and this well done video. Very good job!! Now we need a video on how the Starlink satellites communicate with each other.
1869,qs2QcycggWU,This is so interesting.  I didn't want to miss any second of the vidéo and i didn't.  I wish you guys more success
1870,qs2QcycggWU,Big thanks for explaining modern tech👍
1871,qs2QcycggWU,"Я просто поражён уровнем технологии. Спасибо автором канала за красивую анимацию и  подробный, интересный рассказ."
1872,qs2QcycggWU,Thank God for making smart people because they do things like this.
1873,qs2QcycggWU,❤❤❤😮😮😮
1874,qs2QcycggWU,"The amount of dedication and detail of this video is out of this world, literally a master piece. Thanks."
1875,qs2QcycggWU,Does it not get interrupted by wether like satellite TVs?
1876,qs2QcycggWU,amazing
1877,qs2QcycggWU,🕊❤️🥰🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉
1878,qs2QcycggWU,"Came here for a discussion on routing, and got a lesson in RF.  The secret sauce is in the routing."
1879,qs2QcycggWU,lol
1880,qs2QcycggWU,Thanks! This was an absolute wonder of an answer to my questions! I’ll be watching many more.
1881,qs2QcycggWU,Madness.
1882,qs2QcycggWU,Such a good content👌🏻👌🏻
1883,qs2QcycggWU,Hats off  really loved it
1884,qs2QcycggWU,"What a ride! Beautiful graphics! Best of all though is the narrative accompnoment. That guy could sell snow to an Eskimo!  Great material, better still is the presentation. I'm hooked after trying to digest just a couple shows! Truly a gift ...."
1885,qs2QcycggWU,nice!
1886,qs2QcycggWU,excelent
1887,qs2QcycggWU,"A nice video, just the H.264 was a bit off. There are many video codecs (and better ones), for example for me this video was using AV1."
1888,qs2QcycggWU,"The ""creators comments"" subtitles are such a genius idea, and it gives me an incentive to watch the video twice, absolutely genius and awesome"
1889,qs2QcycggWU,You're going to have to make a new video with the new Starlink optical laser systems.
1890,qs2QcycggWU,🤯🤯🤯🤯🤯
1891,qs2QcycggWU,I freaking love these videos. I always end them astonished at how complicated simple things can be.
1892,qs2QcycggWU,Impressive
1893,qs2QcycggWU,HOW TO APPLY SIR MAAM.
1894,qs2QcycggWU,👍
1895,qs2QcycggWU,Incredible
1896,qs2QcycggWU,What a video!
1897,qs2QcycggWU,"Well, nothing really is mind-blowing these days anymore. Anyway, it has to be said, this video is  absolutely beautiful, just like all Your videos"
1898,qs2QcycggWU,Very good!
1899,qs2QcycggWU,Just… congrats for the great work!
1900,qs2QcycggWU,"I have a degree in electrical engineering, 1965. I have a PhD in astronomy 1972. I am a science, nerd, forever. So when I say, I learned a lot from this video, I mean, I learned a LOT from this video. I can’t believe that I had no idea how they encoded bits. Everything else was pretty familiar to me. Although it’s amazing to me it took them 50 years to figure out how to do it right. Because we learned this in school when I was a kid. And now I’m 78, but look what they did in 50 years. It’s amazing. I do have a question though. If the encoding of bits involves amplitude of the wave, what happens when there is moisture in the air that varies the absorption. That would change the amplitude of the wave. Perhaps it’s all about being constant over a short period of time like a millisecond."
1901,qs2QcycggWU,"I'm a communications engineer. Weather is certainly a factor in terms of noise that will affect the received bits, but via the use of encoding, there are additional parity and checksum bits which are used to correct previously incorrectly decoded bits. For more information, you can look up information regarding Error Correcting Codes."
1902,qs2QcycggWU,Well done!
1903,qs2QcycggWU,this is cool but I can already see how silly this video will be in 20-30 years. Just  like those 90s videos where they describe the ground breaking future tech that is dial up internet
1904,qs2QcycggWU,From 50% chance of cancer up to 100%
1905,qs2QcycggWU,Why? Please explain. Thanks
1906,qs2QcycggWU,"@@Nehner it's just an educated guess 

Microwave oven - cell phone - 5g 

Good luck"
1907,qs2QcycggWU,"PERO ESTIMADO NO SEA IGNORANTE, TODO EL INTERNET SE TRANSMITE POR CABLES EN EL FONDO DEL MAR TRANSOCEANICOS, LOS SATELITES NOOOOO EXISTENNNNNN AWACKE"
1908,qs2QcycggWU,"There are only 2 types of satellites
Yuotube channel planate veritas
Author Robert Bassano 
Video library All satel.... are on balloons
The video is 2 hours long and in English.

A.  The Lockheed U2-S, flies 25 -30 km high, top speed 800 km per hour. Eight hundred. 
B. Global hawk
C. The hawkeye prop Jets who are the eyes of every carrier of the us navy

D. Helium-based STRATOSPHERE BALLONS. NASA is the largest consumer of helium in the world. Balloon size up to 500,000 m3. Carrying capacity for up to 4 tons payload. At the bottom of the balloon hangs the so-called satellite. Launching takes place in remote regions. Arctic Antarctica North Sweden.
Altitudes up to 80 90 km. Can stay up for several months.
Ability to maintain radio contact with objects billions of km away = zero.
To be verified In Ytvideo planate veritas Robert Bassano All satelittes are on balloons.
The video is 2 hours long and in English.
It starts with an interview of a lieutenant who was a member of a secret air force unit in Alaska in the 50s 60s.
This unit had the task to catch the satellites hanging on parachutes with special airplanes in the air after the balloons had been blown off.

It gets really exciting when you look through the reference list of balloon satellite launches of the Swedish service provider.
Among others, balloon launches for 
MIR 12 balloonlaunches
INMARSAT 2 balloonlaunches
ENVISAT 13 balloonlaunches
NASA > 8 balloonlaunches
And there will be more than one service provider than the Swedes 

In another part you will see how such a satellitelaunch via balloon in Antarctica really happens.

In the last part you make acquaintance with the Dragon Lady,
the legendary Lockheed U2-S. SHE flies 25 -30 km high, top speed 800 km per hour. Eight hundred. 
30 of them exist in the world 1/3 of them unmanned and refueling in the air. Range 10,000 km. 
These are the successors of balloons. Unit 1.5 billion

There are no orbiting space sattelites. Signals are transmitted by ground based towers, cable networks, and high altitude balloons/aircraft"
1909,qs2QcycggWU,"Good work, thank you.
Do you work in aerodynamics as well?"
1910,qs2QcycggWU,Yet we can't get a cell signal past 5 miles LOL
1911,qs2QcycggWU,Only lies
1912,qs2QcycggWU,Thank you so much for explaining this incredibly complex topic in a way that the normal person is able to grasp it. I will show this to my students. I´m sure they will enjoy it greatly.
1913,qs2QcycggWU,It is a lie what they tell us
1914,qs2QcycggWU,"There are only 2 types of satellites
Yuotube channel planate veritas
Author Robert Bassano 
Video library All satel.... are on balloons
The video is 2 hours long and in English.

A.  The Lockheed U2-S, flies 25 -30 km high, top speed 800 km per hour. Eight hundred. 
B. Global hawk
C. The hawkeye prop Jets who are the eyes of every carrier of the us navy

D. Helium-based STRATOSPHERE BALLONS. NASA is the largest consumer of helium in the world. Balloon size up to 500,000 m3. Carrying capacity for up to 4 tons payload. At the bottom of the balloon hangs the so-called satellite. Launching takes place in remote regions. Arctic Antarctica North Sweden.
Altitudes up to 80 90 km. Can stay up for several months.
Ability to maintain radio contact with objects billions of km away = zero.
To be verified In Ytvideo planate veritas Robert Bassano All satelittes are on balloons.
The video is 2 hours long and in English.
It starts with an interview of a lieutenant who was a member of a secret air force unit in Alaska in the 50s 60s.
This unit had the task to catch the satellites hanging on parachutes with special airplanes in the air after the balloons had been blown off.

It gets really exciting when you look through the reference list of balloon satellite launches of the Swedish service provider.
Among others, balloon launches for 
MIR 12 balloonlaunches
INMARSAT 2 balloonlaunches
ENVISAT 13 balloonlaunches
NASA > 8 balloonlaunches
And there will be more than one service provider than the Swedes 

In another part you will see how such a satellitelaunch via balloon in Antarctica really happens.

In the last part you make acquaintance with the Dragon Lady,
the legendary Lockheed U2-S. SHE flies 25 -30 km high, top speed 800 km per hour. Eight hundred. 
30 of them exist in the world 1/3 of them unmanned and refueling in the air. Range 10,000 km. 
These are the successors of balloons. Unit 1.5 billion

There are no orbiting space sattelites. Signals are transmitted by ground based towers, cable networks, and high altitude balloons/aircraft"
1915,qs2QcycggWU,It's just woooow. Engineering at its best.
1916,qs2QcycggWU,The best video I have seen this month!!
1917,qs2QcycggWU,only troposcater connection
1918,qs2QcycggWU,Incredible explanation
1919,qs2QcycggWU,That's a fine piece of engineering! Excellent video as always!
1920,qs2QcycggWU,BS
1921,qs2QcycggWU,"Thank you for this simplified yet extensive explanation. It is amazing how seemingly basic concepts of physics are put together in such a complex manner to run a sophisticated system, which the user never even realizes when tapping the screen or clicking the mouse...
I wonder how many light years it will take for a far away civilisation to catch some of the electromagnetic waves we've started to emit not too long ago. Will there be any civilisation on our planet by that time???"
1922,qs2QcycggWU,Mite go make myself a nice lan sanswich after that.
1923,qs2QcycggWU,"Goes up and down.
Metal detectecter...
Now contiuasley round and round."
1924,qs2QcycggWU,"A dish is not nessercery when a satelite wants you bad.
They fill you housevwith microwaves,then extract them.
You can see  the imijing on your television,a map.
Park your car like a dick on an angle outside,youll spot it easier"
1925,qs2QcycggWU,Thanks for explaining this amazing technology to the public! As a physicist I appreciate your selfless efforts to keep everyone informed as to how amazing science is. This video is 100% facts and all images are real.
1926,qs2QcycggWU,You are not a physicist
1927,qs2QcycggWU,"very good video, it's so easy to learn with videos like these"
1928,qs2QcycggWU,Are Government is up to something they not telling us something 🤔
1929,qs2QcycggWU,❤
1930,qs2QcycggWU,"how technology improved so fast, amazing. what a time to be alive."
1931,qs2QcycggWU,This inspires the study of electrical engineering
1932,qs2QcycggWU,"This is amazing finally founded a favourite show in YouTube thank you , i wonder how do you make the graphics are they already exist and you bought them or you design every animation !!!"
1933,qs2QcycggWU,next
1934,qs2QcycggWU,"I am writing this after 1yr of this video, Starlink did an extra ordinary innovation, but @BranchEducation has created world class video to explain this innovation in amazing animation. Superb work. 👏"
1935,qs2QcycggWU,Thank you
1936,qs2QcycggWU,Amazing
1937,qs2QcycggWU,This is soo cool. Praise you for sharing this🙏
1938,qs2QcycggWU,Amazing!
1939,qs2QcycggWU,"Loved the Starlink video , thank you!"
1940,qs2QcycggWU,wow
1941,qs2QcycggWU,Very nice explanation of Antennae theory !
1942,qs2QcycggWU,Calor flof caliksn
1943,qs2QcycggWU,Hats off to this mind blowing technology and all the hard work and efforts your team has putting into. Highest quality and explanation
1944,qs2QcycggWU,When can we expect Starlink in India....
1945,qs2QcycggWU,awesome job. thank you!!!!!❤❤❤❤❤❤❤
1946,qs2QcycggWU,Excellent! thank you for the knowledge!!
1947,qs2QcycggWU,"Too much (pointless)  information! You trying to teach China, Iran, India and N. Korea how to copy it, or what???😮"
1948,qs2QcycggWU,"Very nice explanation, but only if you are actually able to reach into orbit. But of course NASA have been able to do the second best way to boost into orbit by way of CGI. The magical way! Just like NASA is very good Hollywood way!!! They also did the 9/11 towers  the Hollywood way using moving hollowgram pictures of two planes hitting the towers and movie like scenes for the highjacked planes. You know, paid false actors like what happened many times before!!! I guess I can call this comment a believe it or not comment.😭"
1949,qs2QcycggWU,Very cool. Nice job on the explanation. Was very nice to learn and I love how the video and animation was made to show and explain more 👏
1950,qs2QcycggWU,"I have to assume the Branch of Education you're on is NASA and Hollywood. The magic of educations in this world. The same like pharmacies who provides snake oil. A bit of good to intice for the bad to go down smoothly! In the last days, God will send down strong delusions in this world. 😭"
1951,qs2QcycggWU,Exactly the. same way phased array radar
1952,qs2QcycggWU,"This was incredibly well explained, reminded me of the movie ""Passengers"" and the voice explaining how far the ship had really travelled."
1953,qs2QcycggWU,"Very good job, that part with Phase Array Beam Steering was mind blowing"
1954,qs2QcycggWU,"I haven't finished yet, but there's an inconsistency in the animation during the comparison to satellite TVs. In the animation, the earth is rotating opposite the satellite. Geosynchronous satellites are supposed to follow the earth's rotation."
